img,x,y,h,w,sin,cos
1_1a0710af081df737c50a037462bade42_RGB.png,538.88805,501.96534,26.0482,172.5,-0.5733104837878142,0.8193382019526383
1_1a0710af081df737c50a037462bade42_RGB.png,587.97765,365.2679,24.9539,36.0,-0.06100847178687429,0.9981372482630985
1_1a0710af081df737c50a037462bade42_RGB.png,539.7776,511.36972,26.335,169.5,-0.9492082348877579,0.314648576703069
1_1a0710af081df737c50a037462bade42_RGB.png,559.00861,427.7874,25.3411,108.0,-0.02187246715740576,0.9997607689744823
1_1a0710af081df737c50a037462bade42_RGB.png,553.95394,358.94964,24.9264,36.0,-0.08752955446837252,0.9961619231302551
1_1a0710af081df737c50a037462bade42_RGB.png,573.04461,579.0425,26.2679,190.5,-0.5518511134721474,0.8339426530400943
1_1a0710af081df737c50a037462bade42_RGB.png,535.62015,519.33461,26.0083,150.0,-0.23330789596461757,0.9724029132415036
1_1a0710af081df737c50a037462bade42_RGB.png,573.67163,343.12303,24.309,85.5,-0.10957991353514075,0.993977988966371
1_1a0710af081df737c50a037462bade42_RGB.png,595.77925,318.61255,24.7779,18.0,0.2687584374042382,0.9632076112261739
1_1a0710af081df737c50a037462bade42_RGB.png,504.99317,445.2612,25.3634,15.0,0.05224009444832139,0.9986345540446868
1_1a0710af081df737c50a037462bade42_RGB.png,608.5248,564.45222,26.4769,21.0,0.9353971359217387,0.3535989226643774
1_1a0710af081df737c50a037462bade42_RGB.png,553.2278,589.10108,26.7054,9.0,0.966305135119427,0.25739927319599426
1_1a0710af081df737c50a037462bade42_RGB.png,506.27494,425.40531,25.2331,13.5,0.3122918098264024,0.9499862238555621
1_1a0710af081df737c50a037462bade42_RGB.png,598.39043,314.31281,25.1363,13.5,0.5971534584706274,0.8021270142792654
1_1a0710af081df737c50a037462bade42_RGB.png,534.85583,595.4938,26.3366,57.0,0.3417790413378293,0.9397803397082716
1_1a0710af081df737c50a037462bade42_RGB.png,609.58322,562.29095,26.4208,21.0,0.7558500409423945,0.6547447713478747
1_1a0710af081df737c50a037462bade42_RGB.png,569.48817,527.30075,26.219,198.0,0.5408981388605819,0.8410881067861788
1_1a0710af081df737c50a037462bade42_RGB.png,572.34397,556.25257,26.0373,171.0,-0.109694410852631,0.9939653596719024
1_1a0710af081df737c50a037462bade42_RGB.png,528.69465,604.2694,26.3452,55.5,0.6340869755717798,0.7732617327983022
1_1a0710af081df737c50a037462bade42_RGB.png,540.30189,304.21779,25.3971,12.0,-0.9455515277249026,0.3254724387979769
2_1a0710af081df737c50a037462bade42_RGB.png,546.92471,501.5535,26.0084,126.0,-0.5846065579964009,0.8113169370520997
2_1a0710af081df737c50a037462bade42_RGB.png,566.77204,550.54418,26.1217,145.5,-0.5266843169312388,0.8500609568134949
2_1a0710af081df737c50a037462bade42_RGB.png,552.84763,527.25013,26.0722,147.0,-0.4336763839445424,0.9010686954992865
2_1a0710af081df737c50a037462bade42_RGB.png,525.87083,486.21902,25.9452,153.0,-0.5337060293486547,0.8456700741050809
2_1a0710af081df737c50a037462bade42_RGB.png,620.20882,617.32367,25.509,90.0,-0.5107890159466897,0.8597061016348625
2_1a0710af081df737c50a037462bade42_RGB.png,606.48794,594.87919,25.4303,91.5,-0.4957648793285289,0.868456783279611
2_1a0710af081df737c50a037462bade42_RGB.png,634.51928,639.18793,25.6008,91.5,-0.354493412434667,0.935058511827161
2_1a0710af081df737c50a037462bade42_RGB.png,590.08426,567.12849,25.3582,111.0,-0.6181491332815593,0.7860608430797562
2_1a0710af081df737c50a037462bade42_RGB.png,647.80253,627.70757,26.2547,36.0,-0.6422967989392785,0.7664560144407219
2_1a0710af081df737c50a037462bade42_RGB.png,616.58224,643.27625,26.2764,31.5,-0.597738489364411,0.8016911489672017
2_1a0710af081df737c50a037462bade42_RGB.png,575.81623,569.07897,26.1316,144.0,-0.27247840895568615,0.9621618973192494
2_1a0710af081df737c50a037462bade42_RGB.png,532.91432,488.53623,25.8705,187.5,0.13658011124157354,0.9906290290584258
2_1a0710af081df737c50a037462bade42_RGB.png,536.44018,506.2643,25.9078,169.5,-0.1816691811248401,0.9833597045992021
2_1a0710af081df737c50a037462bade42_RGB.png,489.01399,408.2733,25.6837,54.0,-0.4596279127550236,0.8881115818501977
2_1a0710af081df737c50a037462bade42_RGB.png,522.62506,481.61438,26.2711,172.5,-0.9980106958673344,0.06304483273353252
2_1a0710af081df737c50a037462bade42_RGB.png,627.55418,631.93279,25.6341,103.5,-0.05602364636090489,0.9984294421983099
2_1a0710af081df737c50a037462bade42_RGB.png,488.3609,412.68564,25.5525,57.0,-0.19398095546312796,0.9810052950507515
2_1a0710af081df737c50a037462bade42_RGB.png,493.49821,413.34898,25.7759,55.5,-0.6838393903371678,0.7296325706979443
2_1a0710af081df737c50a037462bade42_RGB.png,487.56049,406.02277,26.0685,57.0,-0.8959351450918911,0.4441848891949973
2_1a0710af081df737c50a037462bade42_RGB.png,524.82432,453.10675,25.7099,106.5,-0.19417613982728404,0.9809666797204557
2_1a0710af081df737c50a037462bade42_RGB.png,664.38365,653.59509,26.2538,15.0,-0.4809826482002553,0.8767301136212154
2_1a0710af081df737c50a037462bade42_RGB.png,531.4441,411.09088,24.9563,190.5,0.1717967095377244,0.9851324228711644
2_1a0710af081df737c50a037462bade42_RGB.png,542.63527,425.96287,25.4374,160.5,-0.2049128940823252,0.9787802132444269
2_1a0710af081df737c50a037462bade42_RGB.png,527.05033,442.7117,25.7664,109.5,0.1564844562390582,0.9876804214702073
2_1a0710af081df737c50a037462bade42_RGB.png,569.97023,421.34831,25.8904,57.0,0.9290363859725349,0.36998836946462393
2_1a0710af081df737c50a037462bade42_RGB.png,538.61121,407.03121,25.5565,18.0,-0.9947980105389477,0.10186715971181141
2_1a0710af081df737c50a037462bade42_RGB.png,618.89949,686.75553,26.4458,12.0,0.6888835876132893,0.7248719905728485
2_1a0710af081df737c50a037462bade42_RGB.png,615.5,687.40193,26.4014,9.0,0.8660245311184935,0.5000015114987088
3_1a0710af081df737c50a037462bade42_RGB.png,562.79424,474.84905,26.1695,126.0,-0.9011678269048838,0.43347035394768263
3_1a0710af081df737c50a037462bade42_RGB.png,606.47895,511.51784,26.1791,147.0,-0.8881196037353418,0.45961241221379073
3_1a0710af081df737c50a037462bade42_RGB.png,591.81475,489.93445,26.1628,115.5,-0.8814139453557907,0.4723446378782545
3_1a0710af081df737c50a037462bade42_RGB.png,690.72732,549.34037,25.383,91.5,-0.9291925749684726,0.3695959396739356
3_1a0710af081df737c50a037462bade42_RGB.png,667.96705,535.51559,25.3098,90.0,-0.8838530006776557,0.4677647626672021
3_1a0710af081df737c50a037462bade42_RGB.png,536.83633,470.1939,26.0877,151.5,-0.8553244760198536,0.5180926951051934
3_1a0710af081df737c50a037462bade42_RGB.png,635.25657,514.73176,25.9037,106.5,-0.9220213387979553,0.38713905873888005
3_1a0710af081df737c50a037462bade42_RGB.png,717.8545,544.93834,26.0602,39.0,-0.9183338159647392,0.3958067741406665
3_1a0710af081df737c50a037462bade42_RGB.png,699.35961,574.59179,26.0404,36.0,-0.8826491594852189,0.4700324044787089
3_1a0710af081df737c50a037462bade42_RGB.png,589.99834,487.84818,26.276,132.0,-0.9738222584773932,0.2273108200108152
3_1a0710af081df737c50a037462bade42_RGB.png,613.31459,517.36291,25.9887,153.0,-0.6737828152030243,0.7389294404319584
3_1a0710af081df737c50a037462bade42_RGB.png,550.11619,474.26817,25.8513,178.5,-0.4582881499615319,0.8888036743875649
3_1a0710af081df737c50a037462bade42_RGB.png,588.19032,493.25052,25.9923,127.5,-0.6529289778141029,0.7574191375524062
3_1a0710af081df737c50a037462bade42_RGB.png,470.29168,419.2409,26.1633,55.5,-0.9319401676440057,0.3626120846464754
3_1a0710af081df737c50a037462bade42_RGB.png,471.83059,420.44067,25.862,57.0,-0.6021411413213816,0.7983896579541746
3_1a0710af081df737c50a037462bade42_RGB.png,466.96885,419.89112,26.2226,57.0,-0.9942694876317199,0.10690269390692338
3_1a0710af081df737c50a037462bade42_RGB.png,545.42733,454.94048,25.7,171.0,-0.14139539869673662,0.9899532015339871
3_1a0710af081df737c50a037462bade42_RGB.png,667.47485,535.48702,25.185,87.0,-0.7064486818201133,0.7077642686337199
3_1a0710af081df737c50a037462bade42_RGB.png,517.08107,396.54634,25.4624,15.0,0.9092673480093417,0.4162125536838823
3_1a0710af081df737c50a037462bade42_RGB.png,553.13206,401.42972,25.4519,36.0,0.5358105849477549,0.8443382124823824
3_1a0710af081df737c50a037462bade42_RGB.png,714.81985,611.1869,26.1112,12.0,0.2967249201763579,0.9549629949617597
4_1a0710af081df737c50a037462bade42_RGB.png,580.7832,482.74892,25.9333,157.5,0.4142643874809096,0.9101565894202309
4_1a0710af081df737c50a037462bade42_RGB.png,560.46012,503.26198,25.8635,117.0,0.4682552420064831,0.883593248238945
4_1a0710af081df737c50a037462bade42_RGB.png,595.49984,459.91513,25.9466,153.0,0.4885313941311092,0.872546317938661
4_1a0710af081df737c50a037462bade42_RGB.png,547.4086,525.90967,25.8594,112.5,0.3975915383712666,0.9175625148269569
4_1a0710af081df737c50a037462bade42_RGB.png,522.98274,567.21906,25.4145,91.5,0.4661982757921831,0.8846802629472388
4_1a0710af081df737c50a037462bade42_RGB.png,510.3841,589.97091,25.4804,88.5,0.37189606280174214,0.9282743767187386
4_1a0710af081df737c50a037462bade42_RGB.png,542.50253,530.19332,25.8253,109.5,0.6248407516140112,0.7807522238984899
4_1a0710af081df737c50a037462bade42_RGB.png,502.05435,605.40508,25.582,88.5,0.6239014206347909,0.7815030501091405
4_1a0710af081df737c50a037462bade42_RGB.png,514.72483,615.89263,26.1786,36.0,0.3422809017627913,0.9395976715001216
4_1a0710af081df737c50a037462bade42_RGB.png,579.49176,485.4572,26.0657,153.0,0.6560234634109858,0.7547404954381705
4_1a0710af081df737c50a037462bade42_RGB.png,604.86017,436.07529,25.7382,144.0,0.3557350399525024,0.934586850619027
4_1a0710af081df737c50a037462bade42_RGB.png,564.39378,516.46295,26.0279,142.5,0.684991008212443,0.7285515209428232
4_1a0710af081df737c50a037462bade42_RGB.png,603.91068,531.91463,25.8969,16.5,0.37915901757943987,0.9253315294467135
4_1a0710af081df737c50a037462bade42_RGB.png,593.54087,457.52987,25.7084,183.0,-0.12246177504207273,0.992473230698715
4_1a0710af081df737c50a037462bade42_RGB.png,583.91835,369.42279,26.035,16.5,0.9859613789060977,0.16697352875706514
4_1a0710af081df737c50a037462bade42_RGB.png,604.96139,460.25246,25.7679,160.5,-0.5093914044791693,0.8605349481820824
4_1a0710af081df737c50a037462bade42_RGB.png,528.32841,594.18593,26.1695,33.0,0.6532660093107947,0.757128470656829
4_1a0710af081df737c50a037462bade42_RGB.png,483.77417,601.367,26.0814,40.5,0.3234814589895095,0.9462345088243286
4_1a0710af081df737c50a037462bade42_RGB.png,580.56062,442.7091,26.2051,153.0,-0.9942961376613425,0.10665453873012895
4_1a0710af081df737c50a037462bade42_RGB.png,502.02864,600.32275,25.6208,99.0,0.8387047869697574,0.5445863387140866
4_1a0710af081df737c50a037462bade42_RGB.png,588.94798,378.54511,24.4778,189.0,-0.24674700789979628,0.9690799317355085
4_1a0710af081df737c50a037462bade42_RGB.png,618.64165,363.47418,26.0345,7.5,-0.9896734140314701,0.1433406207580193
4_1a0710af081df737c50a037462bade42_RGB.png,547.23898,387.43228,25.8415,63.0,-0.9794152597734538,0.20185576266953079
4_1a0710af081df737c50a037462bade42_RGB.png,468.54257,623.7857,26.3417,24.0,0.9017880278418885,0.43217861219759285
4_1a0710af081df737c50a037462bade42_RGB.png,465.15743,625.61108,26.3415,31.5,0.6296268829660338,0.776897669095793
4_1a0710af081df737c50a037462bade42_RGB.png,511.39654,644.13313,26.2198,57.0,0.5859537968512524,0.8103444625315837
4_1a0710af081df737c50a037462bade42_RGB.png,520.34518,653.87391,26.3218,7.5,-0.749566029487618,0.66192957891166
0_1a3390d95465117bd54eac0dba08442d_RGB.png,592.28199,479.41384,26.6479,36.0,0.21551256337916067,0.9765010676009235
0_1a3390d95465117bd54eac0dba08442d_RGB.png,589.2223,492.70091,26.6332,36.0,0.19159018262682684,0.9814750133961736
0_1a3390d95465117bd54eac0dba08442d_RGB.png,594.73572,470.68352,26.6033,34.5,0.20143352160638858,0.9795021880390307
0_1a3390d95465117bd54eac0dba08442d_RGB.png,578.07605,486.86963,25.7156,78.0,0.2642164611692216,0.9644634060695165
0_1a3390d95465117bd54eac0dba08442d_RGB.png,575.43398,496.44062,25.7275,79.5,0.2807772686910931,0.9597729551234342
0_1a3390d95465117bd54eac0dba08442d_RGB.png,596.78078,461.47431,26.5674,34.5,0.2196248569289932,0.9755844003564834
0_1a3390d95465117bd54eac0dba08442d_RGB.png,587.78839,502.55604,26.6215,31.5,0.232757977798145,0.9725346902662744
0_1a3390d95465117bd54eac0dba08442d_RGB.png,566.33155,480.41303,25.4714,115.5,0.24449513925357705,0.9696505179090938
0_1a3390d95465117bd54eac0dba08442d_RGB.png,564.10019,490.42237,25.5315,118.5,0.2638578987003205,0.9645615632469767
0_1a3390d95465117bd54eac0dba08442d_RGB.png,585.69999,511.96044,26.6467,31.5,0.19424462374768683,0.9809531212780351
0_1a3390d95465117bd54eac0dba08442d_RGB.png,599.2293,451.76572,26.3683,33.0,0.203117133625058,0.9791544464628348
0_1a3390d95465117bd54eac0dba08442d_RGB.png,582.03123,483.45913,27.0895,151.5,0.9991907487533863,0.04022247637387894
0_1a3390d95465117bd54eac0dba08442d_RGB.png,572.83675,486.92544,26.0151,162.0,0.998619193520279,0.052532907143118965
0_1a3390d95465117bd54eac0dba08442d_RGB.png,582.53224,521.4658,26.7219,36.0,0.2945173862034008,0.9556461213356735
0_1a3390d95465117bd54eac0dba08442d_RGB.png,588.51222,479.56813,27.0058,177.0,-0.9734216449979372,0.22902030706797616
0_1a3390d95465117bd54eac0dba08442d_RGB.png,601.28195,440.41402,26.3158,36.0,0.2154989288311304,0.9765040766287847
0_1a3390d95465117bd54eac0dba08442d_RGB.png,578.25435,502.91099,26.8803,100.5,0.9824175023298561,0.18669721775100773
0_1a3390d95465117bd54eac0dba08442d_RGB.png,595.73968,474.06916,26.9853,157.5,-0.9701113516159381,0.24266018516826743
0_1a3390d95465117bd54eac0dba08442d_RGB.png,563.97934,492.71448,25.4635,120.0,-0.032138193866410245,0.999483434827714
0_1a3390d95465117bd54eac0dba08442d_RGB.png,576.03538,518.04166,26.8965,76.5,0.8611113931649762,0.5084163338854032
0_1a3390d95465117bd54eac0dba08442d_RGB.png,583.99898,524.16247,26.6343,39.0,0.012497977387817272,0.9999218972305856
0_1a3390d95465117bd54eac0dba08442d_RGB.png,562.94783,481.9051,25.7758,154.5,-0.9727163881635975,0.23199747455083536
0_1a3390d95465117bd54eac0dba08442d_RGB.png,569.25644,486.16991,25.9571,171.0,0.9443878492737029,0.3288336815841555
0_1a3390d95465117bd54eac0dba08442d_RGB.png,572.45346,448.07615,25.8429,52.5,-0.9670770371926266,0.2544837993561302
0_1a3390d95465117bd54eac0dba08442d_RGB.png,562.34665,448.0484,25.7006,52.5,-0.9686625420925434,0.24838051362136174
0_1a3390d95465117bd54eac0dba08442d_RGB.png,542.38314,512.9181,25.8327,48.0,-0.9948810615757502,0.10105282439352434
0_1a3390d95465117bd54eac0dba08442d_RGB.png,536.7663,493.35241,25.7257,106.5,-0.995842691389237,0.09108970307691754
1_1a3390d95465117bd54eac0dba08442d_RGB.png,558.71184,527.62973,26.313,160.5,-0.9463501874943665,0.32314288268408037
1_1a3390d95465117bd54eac0dba08442d_RGB.png,548.41994,522.81317,26.3946,157.5,-0.9488220084380994,0.31581133023292757
1_1a3390d95465117bd54eac0dba08442d_RGB.png,539.33244,520.93584,26.4969,162.0,-0.980293247043025,0.19754784180507476
1_1a3390d95465117bd54eac0dba08442d_RGB.png,568.39619,530.46065,26.2295,157.5,-0.9421077928906728,0.3353101647350779
1_1a3390d95465117bd54eac0dba08442d_RGB.png,577.82947,532.89544,26.1639,154.5,-0.9494260256606761,0.31399079890686793
1_1a3390d95465117bd54eac0dba08442d_RGB.png,587.91648,536.58398,26.0782,154.5,-0.9433785015025389,0.33171825831995483
1_1a3390d95465117bd54eac0dba08442d_RGB.png,530.00756,519.07502,26.4601,163.5,-0.9711005483321199,0.23867074606883848
1_1a3390d95465117bd54eac0dba08442d_RGB.png,597.97301,540.07371,25.9979,153.0,-0.9426216809347099,0.33386279611813885
1_1a3390d95465117bd54eac0dba08442d_RGB.png,607.40148,543.33437,25.9124,151.5,-0.9373142292503264,0.34848534494992284
1_1a3390d95465117bd54eac0dba08442d_RGB.png,548.65649,524.43751,26.4621,169.5,0.9988940640343982,0.04701753754551286
1_1a3390d95465117bd54eac0dba08442d_RGB.png,616.99677,546.55145,25.8455,151.5,-0.9416128396465344,0.33669757975487435
1_1a3390d95465117bd54eac0dba08442d_RGB.png,625.93167,548.34774,25.7791,150.0,-0.9469548114817394,0.3213667453418031
2_1a3390d95465117bd54eac0dba08442d_RGB.png,557.34245,530.45727,26.2253,187.5,0.8886836643730184,0.45852082251141496
2_1a3390d95465117bd54eac0dba08442d_RGB.png,565.88329,526.18154,26.2248,187.5,0.8930951779749109,0.44986776176779136
2_1a3390d95465117bd54eac0dba08442d_RGB.png,573.99373,521.52904,26.2326,190.5,0.9050543196786468,0.42529598920166395
2_1a3390d95465117bd54eac0dba08442d_RGB.png,548.00624,534.5611,26.2338,189.0,0.8958552799807331,0.44434594330391075
2_1a3390d95465117bd54eac0dba08442d_RGB.png,583.96036,516.02607,26.2263,190.5,0.8972275445645971,0.44156849216693894
2_1a3390d95465117bd54eac0dba08442d_RGB.png,539.06064,539.60389,26.2428,187.5,0.9023379303549378,0.4310293023017894
2_1a3390d95465117bd54eac0dba08442d_RGB.png,592.97078,515.31526,26.2111,183.0,0.8964709637350716,0.44310248383405826
2_1a3390d95465117bd54eac0dba08442d_RGB.png,563.03236,521.74447,25.9076,154.5,-0.36396986202934367,0.9314107254774021
2_1a3390d95465117bd54eac0dba08442d_RGB.png,529.01811,543.7099,26.2579,187.5,0.9166413049529729,0.39971079301678974
2_1a3390d95465117bd54eac0dba08442d_RGB.png,559.46011,513.46506,25.9382,153.0,-0.3620606233232523,0.93215454997483
2_1a3390d95465117bd54eac0dba08442d_RGB.png,567.11923,529.77348,25.8768,151.5,-0.37175186546193206,0.9283321337353209
2_1a3390d95465117bd54eac0dba08442d_RGB.png,555.42416,504.71774,25.9788,154.5,-0.38286885916246083,0.9238027044145496
2_1a3390d95465117bd54eac0dba08442d_RGB.png,570.48607,538.53177,25.8432,153.0,-0.36336830737719333,0.9316455727334476
2_1a3390d95465117bd54eac0dba08442d_RGB.png,551.91242,496.34167,26.0228,159.0,-0.4275156490493729,0.9040079478731885
2_1a3390d95465117bd54eac0dba08442d_RGB.png,574.77501,548.25618,25.8106,153.0,-0.3775725234276429,0.9259800157414209
2_1a3390d95465117bd54eac0dba08442d_RGB.png,547.88596,488.09473,26.0738,157.5,-0.4779944790109215,0.8783628396255603
2_1a3390d95465117bd54eac0dba08442d_RGB.png,538.74358,539.29569,26.2843,199.5,0.9880345460044918,0.15423273291262704
2_1a3390d95465117bd54eac0dba08442d_RGB.png,578.47586,556.50558,25.7775,153.0,-0.3628544272052772,0.9318458373881005
2_1a3390d95465117bd54eac0dba08442d_RGB.png,551.33792,494.57619,26.1491,157.5,-0.6966894764385263,0.7173728273497764
2_1a3390d95465117bd54eac0dba08442d_RGB.png,581.65407,564.95686,25.7507,153.0,-0.37170325759550754,0.9283515973449326
2_1a3390d95465117bd54eac0dba08442d_RGB.png,542.78545,478.69421,25.7754,162.0,-0.2834412983927771,0.9589895882466174
2_1a3390d95465117bd54eac0dba08442d_RGB.png,586.81513,573.59523,25.7149,153.0,-0.4393089853958982,0.8983360258558188
3_1a3390d95465117bd54eac0dba08442d_RGB.png,572.57372,531.21493,26.2767,187.5,0.9885611088905109,0.15082086722056562
3_1a3390d95465117bd54eac0dba08442d_RGB.png,561.14125,532.98818,26.277,190.5,0.9923122943697639,0.12375908226314192
3_1a3390d95465117bd54eac0dba08442d_RGB.png,583.83397,529.40245,26.2729,192.0,0.9937117632227631,0.11196844034238942
3_1a3390d95465117bd54eac0dba08442d_RGB.png,551.57704,534.94237,26.2717,187.5,0.9929220440908801,0.11876790121235727
3_1a3390d95465117bd54eac0dba08442d_RGB.png,592.96092,529.39448,26.2661,189.0,0.9937385076012566,0.11173083061728024
3_1a3390d95465117bd54eac0dba08442d_RGB.png,602.35929,528.26034,26.2699,184.5,0.9876366842562657,0.15676026253897773
3_1a3390d95465117bd54eac0dba08442d_RGB.png,537.54625,536.51664,26.2744,190.5,0.999737915690427,0.022893228932605984
3_1a3390d95465117bd54eac0dba08442d_RGB.png,572.9237,520.24248,25.9209,157.5,-0.14776280469095124,0.9890228276181818
3_1a3390d95465117bd54eac0dba08442d_RGB.png,574.04771,530.18964,25.8925,154.5,-0.1322408202635097,0.9912176176077754
3_1a3390d95465117bd54eac0dba08442d_RGB.png,575.00838,540.90108,25.8722,154.5,-0.13784387960320654,0.9904539690747555
3_1a3390d95465117bd54eac0dba08442d_RGB.png,571.56877,510.31704,25.9434,156.0,-0.12851866472919846,0.9917070902319011
3_1a3390d95465117bd54eac0dba08442d_RGB.png,612.03752,527.39218,26.2636,186.0,0.9936745784448451,0.11229796147953616
3_1a3390d95465117bd54eac0dba08442d_RGB.png,576.12005,550.75577,25.845,154.5,-0.12124741670341911,0.9926223168671695
3_1a3390d95465117bd54eac0dba08442d_RGB.png,570.44624,500.43138,25.971,156.0,-0.14555121285125233,0.989350718621829
3_1a3390d95465117bd54eac0dba08442d_RGB.png,568.63176,491.00252,25.9951,153.0,-0.15691195079462045,0.9876125959594818
3_1a3390d95465117bd54eac0dba08442d_RGB.png,577.56633,560.36326,25.8215,153.0,-0.13013165121613024,0.9914967238230107
3_1a3390d95465117bd54eac0dba08442d_RGB.png,567.12291,481.71887,25.8633,157.5,-0.11964127499759225,0.9928171862518046
3_1a3390d95465117bd54eac0dba08442d_RGB.png,569.16411,493.59202,26.0282,156.0,-0.434462549489178,0.900689898406418
3_1a3390d95465117bd54eac0dba08442d_RGB.png,578.91865,569.28374,25.7954,154.5,-0.14983043240890878,0.9887117079938719
3_1a3390d95465117bd54eac0dba08442d_RGB.png,567.19838,486.26994,26.0502,162.0,0.1716660351137125,0.9851552021830559
3_1a3390d95465117bd54eac0dba08442d_RGB.png,579.19984,578.46589,25.7776,150.0,-0.08931846317708413,0.9960031185371279
4_1a3390d95465117bd54eac0dba08442d_RGB.png,578.13184,509.525,26.0887,156.0,-0.43317306463601246,0.9013107655375281
4_1a3390d95465117bd54eac0dba08442d_RGB.png,572.64486,497.43772,25.9275,154.5,-0.43568359394421957,0.9000998866613907
4_1a3390d95465117bd54eac0dba08442d_RGB.png,568.34784,488.83548,25.8142,154.5,-0.46282422080579577,0.8864500779149991
4_1a3390d95465117bd54eac0dba08442d_RGB.png,582.29669,519.94215,26.1191,157.5,-0.3439596192979286,0.9389844409213733
4_1a3390d95465117bd54eac0dba08442d_RGB.png,564.35586,479.7511,25.6859,153.0,-0.4460994072401272,0.8949834182039392
4_1a3390d95465117bd54eac0dba08442d_RGB.png,585.19228,529.65961,25.9448,157.5,-0.349340786825155,0.9369957388699169
4_1a3390d95465117bd54eac0dba08442d_RGB.png,559.8711,470.75674,25.582,153.0,-0.4658183944817981,0.8848803440931434
4_1a3390d95465117bd54eac0dba08442d_RGB.png,579.78038,510.88762,26.0789,153.0,-0.17426691630985375,0.9846984522582811
4_1a3390d95465117bd54eac0dba08442d_RGB.png,555.74147,462.31939,25.4817,151.5,-0.48157165991414486,0.8764067185773596
4_1a3390d95465117bd54eac0dba08442d_RGB.png,588.23275,539.94864,25.7923,154.5,-0.3505114358558319,0.9365584516378479
4_1a3390d95465117bd54eac0dba08442d_RGB.png,586.18715,538.36509,25.8093,153.0,-0.08559081689456337,0.9963303729503188
4_1a3390d95465117bd54eac0dba08442d_RGB.png,552.13006,452.98808,25.3476,150.0,-0.4797610962809141,0.8773991625795727
4_1a3390d95465117bd54eac0dba08442d_RGB.png,591.31782,550.67087,25.6006,154.5,-0.3947406491955112,0.9187925880592999
4_1a3390d95465117bd54eac0dba08442d_RGB.png,546.21034,438.60474,25.1293,145.5,-0.38360235300706336,0.9234983674958198
0_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,624.62423,570.05037,26.6093,22.5,0.5266175516754549,0.8501023198811715
0_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,614.38485,588.00828,26.3793,16.5,0.54394942186279,0.839118005083395
0_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,644.73276,545.19131,26.2196,19.5,0.5859523825324653,0.8103454852126515
0_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,605.34135,605.07648,26.3228,16.5,0.5315493787769173,0.8470273064794743
0_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,655.81201,530.26857,26.0262,15.0,0.5462861717755226,0.8375986022713052
0_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,613.89759,554.92615,26.1265,60.0,0.4463071466379003,0.8948798415764744
0_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,594.80076,621.2859,26.2631,15.0,0.5428212373510173,0.8398482626526714
0_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,607.37279,564.19162,26.2867,63.0,0.7710291968940154,0.6367997939203259
0_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,600.95268,551.39257,26.149,51.0,-0.84662164271737,0.5321952593574486
0_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,616.22261,586.8786,26.2993,19.5,0.28901508852322494,0.9573245419427585
0_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,584.53698,541.12272,25.8847,51.0,-0.8307484612257944,0.5566479984433383
0_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,559.97987,524.84476,26.0393,48.0,-0.8652975591453517,0.5012585501885197
1_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,723.18156,350.78108,26.8132,31.5,-0.9315313712399591,0.3636609745295767
1_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,688.59876,334.45953,26.5123,34.5,-0.9165624552822187,0.39989156726171515
1_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,550.88801,262.17156,26.5717,31.5,-0.873481772538287,0.4868568506690363
1_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,585.2636,281.34109,26.3622,33.0,-0.8780823780039262,0.47850949566228057
1_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,653.91041,316.45153,26.2903,25.5,-0.8766503516270381,0.4811280089458423
1_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,618.91169,298.91911,26.3794,25.5,-0.9316601585215352,0.36333090843420957
1_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,758.40806,366.37837,26.8145,34.5,-0.9236201721608241,0.38330898447285255
1_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,518.56768,242.55989,26.6187,34.5,-0.8208791787766355,0.5711018944557936
1_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,759.82561,369.98767,26.4356,34.5,-0.7815357164398519,0.6238605003755627
1_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,629.04329,330.86773,25.4154,102.0,0.40787475541866713,0.9130378874352162
1_1a4216ac5ffbf1e89c7ce4b816b39bd0_RGB.png,513.93655,239.76204,26.1691,34.5,-0.629388207432457,0.7770910399335194
